XDIS-ASCII-Export of ASP.webview_sections_view_aspx, created on 11/15/2017 10:51:35 AM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION_LABEL	INIT_LENGTH	REV_LENGTH	TOP_DEPTH	BOTTOM_DEPTH	MCD_TOP	ANALYST	IGSN	REMARKS	CC	
105	647	A	70	R	CC	0.2	0.2	690.25	690.45	690.25	na	&nbsp;	                                             	yes	
105	647	A	71	R	1	1.5	1.5	694.8	696.3	694.8	na	&nbsp;	                                             	no	
105	647	A	71	R	2	0.75	1.5	696.3	697.8	696.3	na	&nbsp;	CLAY - BASALT BOUNDARY AT 75 CM              	no	
105	647	A	71	R	3	1.39	1.13	697.8	698.93	697.8	na	&nbsp;	(DB) CHANGED CL FROM 139 CM                  	no	
105	647	A	71	R	CC	0.26	0.26	698.93	699.19	698.93	na	&nbsp;	                                             	yes	
105	647	A	72	R	1	1.4	1.5	704.5	706	704.5	na	&nbsp;	                                             	no	
105	647	A	72	R	2	1.53	0.75	706	706.75	706	na	&nbsp;	C.L. FOR SECTION 2 WAS IN FACT 75 CM LONG    	no	
105	647	A	72	R	3	0.75	1.05	706.75	707.8	706.75	na	&nbsp;	                                             	no	
105	647	A	72	R	4	0.27	1.49	707.8	709.29	707.8	na	&nbsp;	                                             	no	
105	647	A	72	R	5	0.46	0	709.29	709.29	709.29	na	&nbsp;	                                             	no	
105	647	A	73	R	1	1.12	1.12	714	715.12	714	na	&nbsp;	BASALT                                       	no	
105	647	A	73	R	2	1.04	1.04	715.12	716.16	715.12	na	&nbsp;	BASALT                                       	no	
105	647	A	73	R	3	1.4	1.5	716.16	717.66	716.16	na	&nbsp;	BASALT                                       	no	
105	647	A	73	R	4	0.99	1.06	717.66	718.72	717.66	na	&nbsp;	BASALT                                       	no	
105	647	A	73	R	5	1.12	1.13	718.72	719.85	718.72	na	&nbsp;	BASALT                                       	no	
105	647	A	73	R	6	0.75	1.49	719.85	721.34	719.85	na	&nbsp;	BASALT                                       	no	
105	647	A	73	R	7	1.13	1.13	721.34	722.47	721.34	na	&nbsp;	BASALT ONE CONT. PIECE OF 171 CM (IN LINER) 	no	
105	647	A	73	R	8	1.35	1.36	722.47	723.83	722.47	na	&nbsp;	SEDIMENT                                     	no	
105	647	A	73	R	CC	0.11	0.11	723.83	723.94	723.83	na	&nbsp;	SEDIMENT- SO CURATED SEPARATELY              	yes	
105	647	A	74	R	1	0.88	1.5	723.5	725	723.5	na	&nbsp;	BASALT. 57 CM VOID AT END OF SECTION.        	no	
105	647	A	74	R	2	1.38	1.49	725	726.49	725	na	&nbsp;	BASALT                                       	no	
105	647	A	74	R	3	1.42	1.5	726.49	727.99	726.49	na	&nbsp;	BASALT                                       	no	
105	647	A	74	R	4	1.27	1.49	727.99	729.48	727.99	na	&nbsp;	BASALT                                       	no	
105	647	A	74	R	5	1.3	1.32	729.48	730.8	729.48	na	&nbsp;	BASALT                                       	no	
105	647	A	74	R	6	1.47	1.5	730.8	732.3	730.8	na	&nbsp;	BASALT                                       	no	
105	647	A	74	R	7	1.5	1.5	732.3	733.8	732.3	na	&nbsp;	BASALT CHANGES TO SEDIMENT. 17CM VOID AT END.	no	
105	647	A	74	R	8	0.42	0.79	733.8	734.59	733.8	na	&nbsp;	SEDIMENT                                     	no	
105	647	A	74	R	9	0	0.44	734.59	735.03	734.59	na	&nbsp;	CURATION PROCESS ADDED SECTION 9.            	no	
105	647	A	75	R	1	1.5	1.5	733	734.5	733	na	&nbsp;	CUTTINGS.                                    	no	
105	647	A	75	R	2	1.5	1.5	734.5	736	734.5	na	&nbsp;	CUTTINGS                                     	no	
105	647	A	75	R	3	0.21	0.21	736	736.21	736	na	&nbsp;	CUTTINGS                                     	no	
105	647	A	75	R	4	1.24	1.3	736.21	737.51	736.21	na	&nbsp;	BASALT.                                      	no	
105	647	A	75	R	CC	0.18	0.18	737.51	737.69	737.51	na	&nbsp;	                                             	yes	
105	647	B	1	H	1	1.5	1.5	0	1.5	0	na	&nbsp;	                                             	no	
105	647	B	1	H	2	1.5	1.5	1.5	3	1.5	na	&nbsp;	                                             	no	
105	647	B	1	H	3	1.5	1.5	3	4.5	3	na	&nbsp;	                                             	no	
105	647	B	1	H	4	1.5	1.5	4.5	6	4.5	na	&nbsp;	                                             	no	
105	647	B	1	H	5	0.68	0.68	6	6.68	6	na	&nbsp;	                                             	no	
105	647	B	1	H	CC	0.13	0.13	6.68	6.81	6.68	na	&nbsp;	                                             	yes	
105	647	B	2	H	1	1.5	1.5	6.8	8.3	6.8	na	&nbsp;	                                             	no	
105	647	B	2	H	2	1.5	1.5	8.3	9.8	8.3	na	&nbsp;	                                             	no	
105	647	B	2	H	3	1.5	1.5	9.8	11.3	9.8	na	&nbsp;	PP SAMPLE 5 CM 145-150 CM (DB) Y ADDED       	no	
105	647	B	2	H	4	1.5	1.5	11.3	12.8	11.3	na	&nbsp;	                                             	no	
105	647	B	2	H	5	1.5	1.5	12.8	14.3	12.8	na	&nbsp;	                                             	no	
105	647	B	2	H	6	1.5	1.5	14.3	15.8	14.3	na	&nbsp;	                                             	no	
105	647	B	2	H	7	0.92	0.92	15.8	16.72	15.8	na	&nbsp;	                                             	no	
105	647	B	2	H	CC	0.2	0.2	16.72	16.92	16.72	na	&nbsp;	                                             	yes	
105	647	B	3	H	1	1.5	1.5	16.5	18	16.5	na	&nbsp;	                                             	no	
105	647	B	3	H	2	1.5	1.5	18	19.5	18	na	&nbsp;	                                             	no	
105	647	B	3	H	3	1.5	1.5	19.5	21	19.5	na	&nbsp;	                                             	no	
105	647	B	3	H	4	1.5	1.5	21	22.5	21	na	&nbsp;	                                             	no	
105	647	B	3	H	5	1.5	1.5	22.5	24	22.5	na	&nbsp;	                                             	no	
105	647	B	3	H	6	1.5	1.5	24	25.5	24	na	&nbsp;	                                             	no	
105	647	B	3	H	7	0.47	0.47	25.5	25.97	25.5	na	&nbsp;	                                             	no	
105	647	B	3	H	CC	0.1	0.1	25.97	26.07	25.97	na	&nbsp;	                                             	yes	
105	647	B	4	H	1	1.5	1.5	26.1	27.6	26.1	na	&nbsp;	                                             	no	
105	647	B	4	H	2	1.5	1.5	27.6	29.1	27.6	na	&nbsp;	                                             	no	
105	647	B	4	H	3	1.5	1.5	29.1	30.6	29.1	na	&nbsp;	                                             	no	
105	647	B	4	H	4	1.5	1.5	30.6	32.1	30.6	na	&nbsp;	                                             	no	
105	647	B	4	H	5	1.5	1.5	32.1	33.6	32.1	na	&nbsp;	                                             	no	
105	647	B	4	H	6	1.5	1.5	33.6	35.1	33.6	na	&nbsp;	                                             	no	
105	647	B	4	H	7	0.64	0.64	35.1	35.74	35.1	na	&nbsp;	                                             	no	
105	647	B	4	H	CC	0.24	0.24	35.74	35.98	35.74	na	&nbsp;	                                             	yes	
105	647	B	5	H	1	1.5	1.5	35.8	37.3	35.8	na	&nbsp;	                                             	no	
105	647	B	5	H	2	1.5	1.5	37.3	38.8	37.3	na	&nbsp;	                                             	no	
105	647	B	5	H	3	1.5	1.5	38.8	40.3	38.8	na	&nbsp;	                                             	no	
105	647	B	5	H	4	1.5	1.5	40.3	41.8	40.3	na	&nbsp;	P.P. SAMPLE TAKEN FROM 145-150 CM.           	no	
105	647	B	5	H	5	1.5	1.5	41.8	43.3	41.8	na	&nbsp;	                                             	no	
105	647	B	5	H	6	1.2	1.2	43.3	44.5	43.3	na	&nbsp;	                                             	no	
105	647	B	5	H	7	0.33	0.33	44.5	44.83	44.5	na	&nbsp;	                                             	no	
105	647	B	5	H	CC	0.2	0.2	44.83	45.03	44.83	na	&nbsp;	                                             	yes	
105	647	B	6	H	1	1.5	1.5	45.5	47	45.5	na	&nbsp;	                                             	no	
105	647	B	6	H	2	1.5	1.5	47	48.5	47	na	&nbsp;	                                             	no	
105	647	B	6	H	3	1.5	1.5	48.5	50	48.5	na	&nbsp;	                                             	no	
105	647	B	6	H	4	1.5	1.5	50	51.5	50	na	&nbsp;	                                             	no	
105	647	B	6	H	5	1.5	1.5	51.5	53	51.5	na	&nbsp;	                                             	no	
105	647	B	6	H	6	1.5	1.5	53	54.5	53	na	&nbsp;	                                             	no	
105	647	B	6	H	7	0.57	0.57	54.5	55.07	54.5	na	&nbsp;	                                             	no	
105	647	B	6	H	CC	0.25	0.25	55.07	55.32	55.07	na	&nbsp;	                                             	yes	
105	647	B	7	H	1	1.5	1.5	55.1	56.6	55.1	na	&nbsp;	                                             	no	
105	647	B	7	H	2	1.5	1.5	56.6	58.1	56.6	na	&nbsp;	                                             	no	
105	647	B	7	H	3	1.5	1.5	58.1	59.6	58.1	na	&nbsp;	                                             	no	
105	647	B	7	H	4	1.5	1.5	59.6	61.1	59.6	na	&nbsp;	                                             	no	
105	647	B	7	H	5	1.5	1.5	61.1	62.6	61.1	na	&nbsp;	                                             	no	
105	647	B	7	H	6	0.8	0.8	62.6	63.4	62.6	na	&nbsp;	                                             	no	
105	647	B	7	H	CC	0.16	0.16	63.4	63.56	63.4	na	&nbsp;	                                             	yes	
105	647	B	8	H	1	1.5	1.5	64.7	66.2	64.7	na	&nbsp;	                                             	no	
105	647	B	8	H	2	1.5	1.5	66.2	67.7	66.2	na	&nbsp;	                                             	no	
105	647	B	8	H	3	1.5	1.5	67.7	69.2	67.7	na	&nbsp;	                                             	no	
105	647	B	8	H	4	1.5	1.5	69.2	70.7	69.2	na	&nbsp;	PP 145-150 CM (DB) Y ADDED                   	no	
105	647	B	8	H	5	1.5	1.5	70.7	72.2	70.7	na	&nbsp;	                                             	no	
105	647	B	8	H	6	1.5	1.5	72.2	73.7	72.2	na	&nbsp;	                                             	no	
105	647	B	8	H	CC	0.17	0.17	73.7	73.87	73.7	na	&nbsp;	                                             	yes	
105	647	B	9	H	1	1.5	1.5	74.3	75.8	74.3	na	&nbsp;	                                             	no	
105	647	B	9	H	2	1.5	1.5	75.8	77.3	75.8	na	&nbsp;	                                             	no	
105	647	B	9	H	3	1.5	1.5	77.3	78.8	77.3	na	&nbsp;	                                             	no	
105	647	B	9	H	4	1.5	1.5	78.8	80.3	78.8	na	&nbsp;	                                             	no	
105	647	B	9	H	5	1.32	1.32	80.3	81.62	80.3	na	&nbsp;	(DB) VOID 52-62CM                            	no	
105	647	B	9	H	CC	0.23	0.23	81.62	81.85	81.62	na	&nbsp;	                                             	yes	
105	647	B	10	H	1	1.5	1.5	83.9	85.4	83.9	na	&nbsp;	                                             	no	
105	647	B	10	H	2	1.5	1.5	85.4	86.9	85.4	na	&nbsp;	                                             	no	
105	647	B	10	H	3	1.5	1.5	86.9	88.4	86.9	na	&nbsp;	                                             	no	
105	647	B	10	H	4	1.5	1.5	88.4	89.9	88.4	na	&nbsp;	                                             	no	
105	647	B	10	H	5	1.05	1.05	89.9	90.95	89.9	na	&nbsp;	(DB) VOID 5-20 65-95CM                      	no	
105	647	B	10	H	CC	0.17	0.17	90.95	91.12	90.95	na	&nbsp;	                                             	yes	
105	647	B	11	H	1	1.5	1.5	93.5	95	93.5	na	&nbsp;	                                             	no	
105	647	B	11	H	2	1.5	1.5	95	96.5	95	na	&nbsp;	                                             	no	
105	647	B	11	H	3	1.5	1.5	96.5	98	96.5	na	&nbsp;	(DB) PP SAMPLE 145-150CM Y ADDED ALSO       	no	
105	647	B	11	H	4	0.65	0.65	98	98.65	98	na	&nbsp;	                                             	no	
105	647	B	11	H	CC	0.19	0.19	98.65	98.84	98.65	na	&nbsp;	                                             	yes	
