XDIS-ASCII-Export of ASP.webview_samples_by_expedition_view_aspx, created on 11/16/2017 1:21:15 PM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION	CC	TOP_DEPTH	BOTTOM_DEPTH	VOLUME	MBSF_TOP	MCD_TOP	HALF	ANALYST	LOCATION	REQUEST	REQUEST_PART	TYPE	SAMPLE_DATE	SAMPLE	IGSN	REMARKS	SUBSAMPLES	
208	1264	A	1	H	1	no	0	2	15	0	2.96	W	 cur      	SHI	MSP9999	A	PAL       	4/6/2003 12:00:00 AM	4144306	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	3	5.5	40	0.03	2.99	W	AW	BCR	041033IODP	A	---	6/30/2016 12:00:00 AM	5004624	IBCR0208RXCL9Z3	&nbsp;	0	
208	1264	A	1	H	1	no	5	7	30	0.05	3.01	W	NR	BCR	048358IODP	A	---	2/3/2017 12:00:00 AM	5026683	IBCR0208RX3MQZ3	&nbsp;	0	
208	1264	A	1	H	1	no	32	34	10	0.32	3.28	W	 cur      	SHI	18467	A	----	4/6/2003 12:00:00 AM	4144251	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	32	34	10	0.32	3.28	W	 cur      	SHI	18361	A	----	4/6/2003 12:00:00 AM	4144252	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	88	90	8	0.88	3.84	W	Julie Bowl	SHI	MSP9999	A	PMAG      	4/6/2003 12:00:00 AM	4144234	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	95	97	10	0.95	3.91	W	SF	BCR	22086	A	---	7/21/2010 12:00:00 AM	4406549	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	99.5	100.5	15	0.995	3.955	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152879	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	100	102	10	1	3.96	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350420	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	100	102	10	1	3.96	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378786	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	102	103	15	1.02	3.98	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152880	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	104.5	105.5	15	1.045	4.005	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152881	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	106	108	10	1.06	4.02	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378787	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	106	108	10	1.06	4.02	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350421	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	107	108	15	1.07	4.03	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152882	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	109.5	110.5	15	1.095	4.055	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152883	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	112	114	10	1.12	4.08	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350422	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	112	114	10	1.12	4.08	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378788	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	112	113	15	1.12	4.08	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152884	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	113	114	2	1.13	4.09	W	 cur      	SHI	MSP9999	A	CARB      	4/6/2003 12:00:00 AM	4144253	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	114	116	10	1.14	4.1	W	Ja Hun Jun	SHI	MSP9999	A	PP        	4/6/2003 12:00:00 AM	4144229	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	114.5	115.5	15	1.145	4.105	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152885	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	117	118	15	1.17	4.13	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152886	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	118	120	10	1.18	4.14	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378789	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	118	120	10	1.18	4.14	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350423	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	119.5	120.5	15	1.195	4.155	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152887	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	122	123	15	1.22	4.18	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152888	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	124	126	10	1.24	4.2	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350424	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	124	126	10	1.24	4.2	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378790	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	124.5	125.5	15	1.245	4.205	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152889	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	127	128	15	1.27	4.23	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152890	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	129.5	130.5	15	1.295	4.255	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152891	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	130	132	10	1.3	4.26	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378791	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	130	132	10	1.3	4.26	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350425	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	132	133	15	1.32	4.28	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152892	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	134.5	135.5	15	1.345	4.305	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152893	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	136	138	10	1.36	4.32	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350426	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	136	138	10	1.36	4.32	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378792	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	137	138	15	1.37	4.33	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152894	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	139.5	140.5	15	1.395	4.355	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152895	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	142	143	15	1.42	4.38	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152896	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	142	144	10	1.42	4.38	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378793	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	142	144	10	1.42	4.38	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350427	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	144.5	145.5	15	1.445	4.405	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152897	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	147	148	15	1.47	4.43	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152898	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	148	150	10	1.48	4.44	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350428	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	148	150	10	1.48	4.44	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378794	&nbsp;	&nbsp;	0	
208	1264	A	1	H	1	no	149.5	150	15	1.495	4.455	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152899	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	2	3	15	1.52	4.48	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152900	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	4	6	10	1.54	4.5	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378795	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	4	6	10	1.54	4.5	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350429	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	4.5	5.5	15	1.545	4.505	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152901	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	7	8	15	1.57	4.53	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152902	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	9.5	10.5	15	1.595	4.555	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152903	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	10	12	10	1.6	4.56	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350430	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	10	12	10	1.6	4.56	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378796	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	12	13	15	1.62	4.58	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152904	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	14.5	15.5	15	1.645	4.605	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152905	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	16	18	10	1.66	4.62	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378797	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	16	18	10	1.66	4.62	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350431	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	17	18	15	1.67	4.63	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152906	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	19.5	20.5	15	1.695	4.655	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152907	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	22	23	15	1.72	4.68	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152908	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	22	24	10	1.72	4.68	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350432	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	22	24	10	1.72	4.68	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378798	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	24.5	25.5	15	1.745	4.705	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152909	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	27	28	15	1.77	4.73	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152910	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	28	30	10	1.78	4.74	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378799	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	28	30	10	1.78	4.74	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350433	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	29.5	30.5	15	1.795	4.755	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152911	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	32	33	15	1.82	4.78	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152912	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	32	34	10	1.82	4.78	W	 cur      	SHI	18467	A	----	4/6/2003 12:00:00 AM	4144254	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	32	34	10	1.82	4.78	W	 cur      	SHI	18361	A	----	4/6/2003 12:00:00 AM	4144255	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	34	36	10	1.84	4.8	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350434	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	34	36	10	1.84	4.8	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378800	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	37	38	15	1.87	4.83	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152913	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	39.5	40.5	15	1.895	4.855	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152914	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	40	42	10	1.9	4.86	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378801	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	40	42	10	1.9	4.86	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350435	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	42	43	15	1.92	4.88	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152915	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	44.5	45.5	15	1.945	4.905	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152916	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	45	46.5	10	1.95	4.91	W	SF	BCR	22086	A	---	7/21/2010 12:00:00 AM	4406550	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	46	48	10	1.96	4.92	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350436	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	46	48	10	1.96	4.92	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378802	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	47	48	15	1.97	4.93	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152917	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	49.5	50.5	15	1.995	4.955	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152918	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	50	51.5	10	2	4.96	W	CW	BCR	22688	A	---	9/3/2012 12:00:00 AM	4681574	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	52	54	10	2.02	4.98	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378803	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	52	54	10	2.02	4.98	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350437	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	52	53	15	2.02	4.98	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152919	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	54.5	55.5	15	2.045	5.005	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152920	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	57	58	15	2.07	5.03	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152921	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	58	60	10	2.08	5.04	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350438	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	58	60	10	2.08	5.04	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378804	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	59.5	60.5	15	2.095	5.055	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152922	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	62	63	15	2.12	5.08	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152923	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	64	66	10	2.14	5.1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378805	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	64	66	10	2.14	5.1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350439	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	64.5	65.5	15	2.145	5.105	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152924	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	67	68	15	2.17	5.13	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152925	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	69.5	70.5	15	2.195	5.155	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152926	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	70	72	10	2.2	5.16	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350440	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	70	72	10	2.2	5.16	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378806	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	72	73	15	2.22	5.18	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152927	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	74.5	75.5	15	2.245	5.205	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152928	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	76	78	10	2.26	5.22	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378807	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	76	78	10	2.26	5.22	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350441	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	77	78	15	2.27	5.23	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152929	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	79.5	80.5	15	2.295	5.255	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152930	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	82	83	15	2.32	5.28	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152931	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	82	84	10	2.32	5.28	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350442	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	82	84	10	2.32	5.28	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378808	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	84.5	85.5	15	2.345	5.305	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152932	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	87	88	15	2.37	5.33	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152933	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	88	90	8	2.38	5.34	W	Julie Bowl	SHI	MSP9999	A	PMAG      	4/6/2003 12:00:00 AM	4144235	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	88	90	10	2.38	5.34	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378809	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	88	90	10	2.38	5.34	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350443	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	89.5	90.5	15	2.395	5.355	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152934	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	92	93	15	2.42	5.38	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152935	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	94	96	10	2.44	5.4	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350444	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	94	96	10	2.44	5.4	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378810	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	94.5	95.5	15	2.445	5.405	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152936	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	97	98	15	2.47	5.43	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152937	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	99.5	100.5	15	2.495	5.455	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152938	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	100	102	10	2.5	5.46	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378811	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	100	102	10	2.5	5.46	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350445	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	102	103	15	2.52	5.48	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152939	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	104.5	105.5	15	2.545	5.505	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152940	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	106	108	10	2.56	5.52	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350446	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	106	108	10	2.56	5.52	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378812	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	107	108	15	2.57	5.53	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152941	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	109.5	110.5	15	2.595	5.555	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152942	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	112	114	10	2.62	5.58	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378813	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	112	114	10	2.62	5.58	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350447	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	112	113	15	2.62	5.58	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152943	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	114.5	115.5	15	2.645	5.605	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152944	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	117	118	15	2.67	5.63	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152945	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	118	120	10	2.68	5.64	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350448	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	118	120	10	2.68	5.64	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378814	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	119.5	120.5	15	2.695	5.655	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152946	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	122	123	15	2.72	5.68	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152947	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	124	126	10	2.74	5.7	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378815	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	124	126	10	2.74	5.7	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350449	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	124.5	125.5	15	2.745	5.705	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152948	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	127	128	15	2.77	5.73	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152949	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	127	129	10	2.77	5.73	W	 cur      	SHI	18434	A	----	4/6/2003 12:00:00 AM	4144256	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	129.5	130.5	15	2.795	5.755	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152950	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	130	132	10	2.8	5.76	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350450	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	130	132	10	2.8	5.76	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378816	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	132	133	15	2.82	5.78	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152951	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	134.5	135.5	15	2.845	5.805	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152952	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	136	138	10	2.86	5.82	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378817	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	136	138	10	2.86	5.82	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350451	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	137	138	15	2.87	5.83	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152953	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	139.5	140.5	15	2.895	5.855	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152954	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	142	143	15	2.92	5.88	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152955	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	142	144	10	2.92	5.88	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350452	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	142	144	10	2.92	5.88	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378818	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	144.5	145.5	15	2.945	5.905	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152956	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	145	146.5	10	2.95	5.91	W	SF	BCR	22086	A	---	7/21/2010 12:00:00 AM	4406551	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	147	148	15	2.97	5.93	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4152957	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	148	150	10	2.98	5.94	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4378819	&nbsp;	&nbsp;	0	
208	1264	A	1	H	2	no	148	150	10	2.98	5.94	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350453	&nbsp;	&nbsp;	0	
