XDIS-ASCII-Export of ASP.webview_samples_by_expedition_view_aspx, created on 11/16/2017 1:21:42 PM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION	CC	TOP_DEPTH	BOTTOM_DEPTH	VOLUME	MBSF_TOP	MCD_TOP	HALF	ANALYST	LOCATION	REQUEST	REQUEST_PART	TYPE	SAMPLE_DATE	SAMPLE	IGSN	REMARKS	SUBSAMPLES	
208	1264	B	1	H	1	no	0	2	10	0	0	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350696	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	0	2	10	0	0	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379062	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	0	2	20	0	0	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180418	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	1	3	10	0.01	0.01	A	SF	BCR	22086	A	---	7/21/2010 12:00:00 AM	4406544	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	2	3	15	0.02	0.02	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153443	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	3	9	5	0.03	0.03	W	CW	BCR	22853	A	---	4/23/2013 12:00:00 AM	4851133	&nbsp;	large interval section nearly depleted	0	
208	1264	B	1	H	1	no	3	4.5	20	0.03	0.03	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180419	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	4.5	5.5	15	0.045	0.045	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153444	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	5	7	10	0.05	0.05	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350697	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	5	7	10	0.05	0.05	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379063	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	5.5	7	20	0.055	0.055	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180420	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	7	8	15	0.07	0.07	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153445	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	8	9.5	20	0.08	0.08	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180421	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	9.5	10.5	15	0.095	0.095	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153446	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	10	12	10	0.1	0.1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350698	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	10	12	10	0.1	0.1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379064	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	10.5	12	20	0.105	0.105	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180422	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	12	13	15	0.12	0.12	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153447	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	13	14.5	20	0.13	0.13	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180423	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	14.5	15.5	15	0.145	0.145	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153448	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	15	17	10	0.15	0.15	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350699	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	15	17	10	0.15	0.15	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379065	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	15.5	17	20	0.155	0.155	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180424	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	17	18	15	0.17	0.17	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153449	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	18	19.5	20	0.18	0.18	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180425	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	19.5	20.5	15	0.195	0.195	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153450	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	20	22	10	0.2	0.2	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379066	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	20	22	10	0.2	0.2	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350700	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	20.5	22	20	0.205	0.205	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180426	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	22	23	15	0.22	0.22	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153451	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	23	24.5	20	0.23	0.23	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180427	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	24.5	25.5	15	0.245	0.245	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153452	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	25	27	10	0.25	0.25	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350701	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	25	27	10	0.25	0.25	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379067	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	25.5	27	20	0.255	0.255	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180428	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	27	28	15	0.27	0.27	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153453	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	28	29.5	20	0.28	0.28	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180429	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	29.5	30.5	15	0.295	0.295	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153454	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	30	32	10	0.3	0.3	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350702	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	30	32	10	0.3	0.3	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379068	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	30.5	32	20	0.305	0.305	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180430	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	31.5	32.5	15	0.315	0.315	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153455	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	32	34	10	0.32	0.32	W	David Hode	SHI	18467	A	----	4/8/2003 12:00:00 AM	4145389	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	32	34	10	0.32	0.32	W	David Hode	SHI	18361	A	----	4/8/2003 12:00:00 AM	4145390	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	32	34	20	0.32	0.32	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180431	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	35	36	15	0.35	0.35	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153456	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	35	37	10	0.35	0.35	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350703	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	35	37	10	0.35	0.35	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379069	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	36	37	20	0.36	0.36	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180432	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	37	38	15	0.37	0.37	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153457	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	38	39.5	20	0.38	0.38	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180433	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	39.5	40.5	15	0.395	0.395	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153458	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	40	42	10	0.4	0.4	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350704	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	40	42	10	0.4	0.4	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379070	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	40.5	42	20	0.405	0.405	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180434	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	42	43	15	0.42	0.42	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153459	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	43	44.5	20	0.43	0.43	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180435	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	44.5	45.5	15	0.445	0.445	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153460	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	45	47	10	0.45	0.45	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350705	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	45	47	10	0.45	0.45	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379071	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	45.5	47	20	0.455	0.455	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180436	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	47	48	15	0.47	0.47	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153461	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	48	49.5	20	0.48	0.48	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180437	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	48	49	5	0.48	0.48	A	AM	BCR	050465IODP	A	---	4/13/2017 12:00:00 AM	5034516	IBCR0208RXONWZ3	&nbsp;	0	
208	1264	B	1	H	1	no	48	50	20	0.48	0.48	A	NR	BCR	056026IODP	A	---	10/9/2017 12:00:00 AM	5051987	IBCR0208RXZ4A04	&nbsp;	0	
208	1264	B	1	H	1	no	49.5	50.5	15	0.495	0.495	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153462	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	50	52	10	0.5	0.5	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350706	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	50	52	10	0.5	0.5	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379072	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	50.5	52	20	0.505	0.505	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180438	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	52	53	15	0.52	0.52	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153463	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	53	54.5	20	0.53	0.53	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180439	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	54.5	55.5	15	0.545	0.545	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153464	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	55	57	10	0.55	0.55	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350707	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	55	57	10	0.55	0.55	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379073	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	55.5	57	20	0.555	0.555	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180440	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	57	58	15	0.57	0.57	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153465	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	58	59.5	20	0.58	0.58	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180441	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	59.5	60.5	15	0.595	0.595	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153466	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	60	62	10	0.6	0.6	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379074	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	60	62	10	0.6	0.6	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350708	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	60.5	62	20	0.605	0.605	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180442	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	62	63	15	0.62	0.62	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153467	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	63	64.5	20	0.63	0.63	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180443	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	64	67	15	0.64	0.64	A	WH	BCR	20755	D	----	6/25/2009 12:00:00 AM	4374843	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	64.5	65.5	15	0.645	0.645	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153468	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	65	67	10	0.65	0.65	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350709	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	65	67	10	0.65	0.65	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379075	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	65.5	67	20	0.655	0.655	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180444	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	67	68	15	0.67	0.67	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153469	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	68	69.5	20	0.68	0.68	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180445	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	69.5	70.5	15	0.695	0.695	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153470	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	70	72	10	0.7	0.7	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350710	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	70	72	10	0.7	0.7	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379076	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	70.5	72	20	0.705	0.705	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180446	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	72	73	15	0.72	0.72	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153471	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	73	74.5	20	0.73	0.73	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180447	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	74.5	75.5	15	0.745	0.745	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153472	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	75	77	10	0.75	0.75	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379077	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	75	77	10	0.75	0.75	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350711	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	75.5	77	20	0.755	0.755	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180448	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	77	78	15	0.77	0.77	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153473	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	78	84	50	0.78	0.78	W	Takashi Ha	SHI	18425	A	----	4/8/2003 12:00:00 AM	4145351	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	78	79.5	20	0.78	0.78	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180449	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	79.5	80.5	15	0.795	0.795	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153474	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	80	82	10	0.8	0.8	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350712	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	80	82	10	0.8	0.8	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379078	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	80.5	82	20	0.805	0.805	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180450	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	82	83	15	0.82	0.82	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153475	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	83	84.5	20	0.83	0.83	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180451	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	84.5	85.5	15	0.845	0.845	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153476	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	85	87	10	0.85	0.85	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350713	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	85	87	10	0.85	0.85	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379079	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	85.5	87	20	0.855	0.855	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180452	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	87	88	15	0.87	0.87	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153477	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	88	89.5	20	0.88	0.88	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180453	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	88	90	20	0.88	0.88	A	NR	BCR	056026IODP	A	---	10/9/2017 12:00:00 AM	5051988	IBCR0208RX05A04	&nbsp;	0	
208	1264	B	1	H	1	no	89	90	5	0.89	0.89	A	AM	BCR	050465IODP	A	---	4/13/2017 12:00:00 AM	5034517	IBCR0208RXPNWZ3	&nbsp;	0	
208	1264	B	1	H	1	no	89.5	90.5	15	0.895	0.895	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153478	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	90	92	10	0.9	0.9	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350714	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	90	92	10	0.9	0.9	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379080	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	90.5	92	20	0.905	0.905	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180454	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	92	93	15	0.92	0.92	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153479	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	93	94.5	20	0.93	0.93	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180455	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	94.5	95.5	15	0.945	0.945	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153480	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	95	97	10	0.95	0.95	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350715	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	95	97	10	0.95	0.95	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379081	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	95.5	97	20	0.955	0.955	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180456	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	97	98	15	0.97	0.97	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153481	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	98	99.5	20	0.98	0.98	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180457	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	99.5	100.5	15	0.995	0.995	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153482	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	100	102	10	1	1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379082	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	100	102	10	1	1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350716	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	100.5	102	20	1.005	1.005	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180458	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	101	103	10	1.01	1.01	A	SF	BCR	22086	A	---	7/21/2010 12:00:00 AM	4406545	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	102	103	15	1.02	1.02	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153483	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	103	104.5	20	1.03	1.03	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180459	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	104.5	105.5	15	1.045	1.045	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153484	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	105	107	10	1.05	1.05	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350717	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	105	107	10	1.05	1.05	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379083	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	105.5	107	20	1.055	1.055	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180460	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	107	108	15	1.07	1.07	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153485	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	108	109.5	20	1.08	1.08	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180461	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	109.5	110.5	15	1.095	1.095	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153486	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	110	112	10	1.1	1.1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350718	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	110	112	10	1.1	1.1	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379084	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	110.5	112	20	1.105	1.105	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180462	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	112	113	15	1.12	1.12	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153487	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	113	114.5	20	1.13	1.13	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180463	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	114.5	115.5	15	1.145	1.145	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153488	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	115	117	10	1.15	1.15	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350719	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	115	117	10	1.15	1.15	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379085	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	115.5	117	20	1.155	1.155	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180464	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	117	118	15	1.17	1.17	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153489	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	118	119.5	20	1.18	1.18	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180465	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	119.5	120.5	15	1.195	1.195	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153490	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	120	122	10	1.2	1.2	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350720	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	120	122	10	1.2	1.2	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379086	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	120.5	122	20	1.205	1.205	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180466	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	122	123	15	1.22	1.22	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153491	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	123	124.5	20	1.23	1.23	W	JS        	BCR	20525	A	----	9/20/2005 12:00:00 AM	4180467	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	124.5	125.5	15	1.245	1.245	W	CUR       	BCR	18589	A	----	8/5/2003 12:00:00 AM	4153492	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	125	127	10	1.25	1.25	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4350721	&nbsp;	&nbsp;	0	
208	1264	B	1	H	1	no	125	127	10	1.25	1.25	A	WH	BCR	21738	A	----	8/21/2009 12:00:00 AM	4379087	&nbsp;	&nbsp;	0	
