XDIS-ASCII-Export of ASP.webview_samples_by_expedition_view_aspx, created on 11/15/2017 10:43:40 AM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION	CC	TOP_DEPTH	BOTTOM_DEPTH	VOLUME	MBSF_TOP	MCD_TOP	HALF	ANALYST	LOCATION	REQUEST	REQUEST_PART	TYPE	SAMPLE_DATE	SAMPLE	IGSN	REMARKS	SUBSAMPLES	
105	647	A	1	R	1	no	1	3	10	0.01	0.01	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298028	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	3	8	20	0.03	0.03	W	PAW       	ECR	16241	A	----	11/25/1998 12:00:00 AM	3303484	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	10	12	10	0.1	0.1	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303488	&nbsp;	.5cm shallower	0	
105	647	A	1	R	1	no	14	16	20	0.14	0.14	W	Firth     	GCR	MSP9999	A	PAL       	2/13/2003 12:00:00 AM	3306080	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	30	32	10	0.3	0.3	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303489	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	40	41	4	0.4	0.4	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306525	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	45	46	4	0.45	0.45	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306526	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	49.5	50.5	4	0.495	0.495	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306527	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	55	56	4	0.55	0.55	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306528	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	56	58	10	0.56	0.56	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303490	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	58	64	25	0.58	0.58	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298014	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	60.5	61.5	4	0.605	0.605	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306529	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	64.5	65.5	4	0.645	0.645	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306530	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	66	68	10	0.66	0.66	W	NS        	ECR	15235	B	----	11/25/1998 12:00:00 AM	3289580	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	69	71	10	0.69	0.69	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3298015	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	70.5	71.5	4	0.705	0.705	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306531	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	74	76	5	0.74	0.74	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292741	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	1	R	1	no	74	76	5	0.74	0.74	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3298009	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	75.5	76.5	4	0.755	0.755	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306532	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	79.5	80.5	4	0.795	0.795	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306533	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	84	86	10	0.84	0.84	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303491	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	85.5	86.5	4	0.855	0.855	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306534	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	87	89	10	0.87	0.87	W	BD        	GCR	10351	A	----	11/25/1998 12:00:00 AM	3298010	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	90	91	4	0.9	0.9	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306535	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	94.5	95.5	4	0.945	0.945	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306536	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	97	99	10	0.97	0.97	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298023	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	99.5	100.5	4	0.995	0.995	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306537	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	104.5	105.5	4	1.045	1.045	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306538	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	106	108	10	1.06	1.06	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3298016	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	110	112	10	1.1	1.1	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303492	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	111	112	4	1.11	1.11	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306539	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	115	116	4	1.15	1.15	W	YAS       	ECR	20877	A	----	2/14/2006 12:00:00 AM	3306540	&nbsp;	slight drilling disturbance (IR)	0	
105	647	A	1	R	1	no	122	124	10	1.22	1.22	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298017	&nbsp;	&nbsp;	0	
105	647	A	1	R	1	no	125	127	10	1.25	1.25	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298005	&nbsp;	ROCK MAG	0	
105	647	A	1	R	1	no	143	143	1	1.43	1.43	W	SHF       	SHI	MSP9999	A	VAC       	9/20/2001 12:00:00 AM	3305784	&nbsp;	Added for migration of vacutainer data	0	
105	647	A	1	R	1	no	143	143	0	1.43	1.43	W	DON       	ECR	MSP9999	A	VAC       	4/10/2002 12:00:00 AM	3306054	&nbsp;	ADDED IN MIGRATION	0	
105	647	A	1	R	2	no	47	49	10	1.97	1.97	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303493	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	49	51	10	1.99	1.99	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298018	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	55	57	10	2.05	2.05	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3298019	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	57	58	2	2.07	2.07	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3295448	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	60	62	10	2.1	2.1	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292742	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	1	R	2	no	60	62	10	2.1	2.1	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3298011	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	63	69	25	2.13	2.13	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298020	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	69	71	10	2.19	2.19	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303494	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	72	74	10	2.22	2.22	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298021	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	77	80	15	2.27	2.27	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3298022	&nbsp;	&nbsp;	0	
105	647	A	1	R	2	no	82	84	10	2.32	2.32	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298006	&nbsp;	ROCK MAG	0	
105	647	A	1	R	5	no	57	58	2	6.57	6.57	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3295449	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	100	102	10	7	7	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298008	&nbsp;	ROCK MAG	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	10300	A	----	9/20/2001 12:00:00 AM	3305576	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	300	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWS       	9/20/2001 12:00:00 AM	3305584	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWP1      	9/20/2001 12:00:00 AM	3305578	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	340	7.4	7.4	WR	LDB       	SHI	MSP9999	A	IW        	9/20/2001 12:00:00 AM	3305571	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWP2      	9/20/2001 12:00:00 AM	3305579	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWG4      	9/20/2001 12:00:00 AM	3305575	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	5	7.4	7.4	W	LDB       	SHI	10326	A	----	9/20/2001 12:00:00 AM	3305583	&nbsp;	2 drops HgCl	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWG3      	9/20/2001 12:00:00 AM	3305574	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWPA      	9/20/2001 12:00:00 AM	3305582	&nbsp;	0.520ml .1M HCl added	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWG1      	9/20/2001 12:00:00 AM	3305572	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWP3      	9/20/2001 12:00:00 AM	3305580	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWG2      	9/20/2001 12:00:00 AM	3305573	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	10	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWP4      	9/20/2001 12:00:00 AM	3305581	&nbsp;	&nbsp;	0	
105	647	A	1	R	5	no	140	150	5	7.4	7.4	W	LDB       	SHI	10326	A	----	9/20/2001 12:00:00 AM	3305577	&nbsp;	1ml .1M HCl added	0	
105	647	A	1	R	5	no	140	150	40	7.4	7.4	W	LDB       	SHI	MSP9999	A	IWU       	9/20/2001 12:00:00 AM	3305585	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	2	4	10	7.52	7.52	W	BD        	GCR	10300	A	----	11/25/1998 12:00:00 AM	3304313	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	8	10	10	7.58	7.58	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3298024	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	13	15	10	7.63	7.63	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303495	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	17	19	10	7.67	7.67	W	BD        	GCR	13816	A	----	11/25/1998 12:00:00 AM	3298025	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	63	65	10	8.13	8.13	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298026	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	73	75	10	8.23	8.23	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292743	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	1	R	6	no	73	75	10	8.23	8.23	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3298012	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	76	78	10	8.26	8.26	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3298027	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	80	82	10	8.3	8.3	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303496	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	82	88	25	8.32	8.32	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3304314	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	90	92	10	8.4	8.4	W	BD        	GCR	10322	A	----	11/25/1998 12:00:00 AM	3298060	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	95	97	10	8.45	8.45	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3298061	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	100	102	10	8.5	8.5	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298007	&nbsp;	ROCK MAG	0	
105	647	A	1	R	6	no	109	111	10	8.59	8.59	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3298062	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	114	116	10	8.64	8.64	W	TLK       	ECR	10470	A	----	11/25/1998 12:00:00 AM	3292439	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	116	122	20	8.66	8.66	W	BD        	GCR	10318	A	----	11/25/1998 12:00:00 AM	3298063	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	121	123	10	8.71	8.71	W	BD        	GCR	10351	A	----	11/25/1998 12:00:00 AM	3298013	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	127	129	10	8.77	8.77	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303497	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	130	132	10	8.8	8.8	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298064	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	136	139	15	8.86	8.86	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3298065	&nbsp;	&nbsp;	0	
105	647	A	1	R	6	no	143	145	10	8.93	8.93	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298066	&nbsp;	&nbsp;	0	
105	647	A	1	R	7	no	14	16	10	9.14	9.14	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298067	&nbsp;	&nbsp;	0	
105	647	A	1	R	8	yes	2	7	20	9.19	9.19	W	IMG       	SHI	MSP9999	A	PAL       	7/2/2007 12:00:00 AM	3307161	&nbsp;	DATA MIGRATION	0	
105	647	A	2	R	1	no	7	12	25	9.27	9.27	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298072	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	14	16	10	9.34	9.34	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303498	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	48	50	10	9.68	9.68	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298073	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	71	73	10	9.91	9.91	W	NS        	ECR	15235	B	----	11/25/1998 12:00:00 AM	3289581	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	80	94	100	10	10	W	HW        	GCR	11768	A	----	11/25/1998 12:00:00 AM	3293775	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	83	85	5	10.03	10.03	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292744	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	2	R	1	no	83	85	5	10.03	10.03	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3298068	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	88	90	10	10.08	10.08	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3298074	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	96	99	15	10.16	10.16	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3298075	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	113	115	10	10.33	10.33	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298069	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	118	120	10	10.38	10.38	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298076	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	125	127	10	10.45	10.45	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298077	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	129	131	10	10.49	10.49	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3298078	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	133	135	10	10.53	10.53	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303499	&nbsp;	&nbsp;	0	
105	647	A	2	R	1	no	135	137	10	10.55	10.55	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3298079	&nbsp;	&nbsp;	0	
105	647	A	2	R	2	no	57	58	2	11.27	11.27	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3295450	&nbsp;	&nbsp;	0	
105	647	A	2	R	2	no	67	69	5	11.37	11.37	W	JKL       	ECR	10550	A	----	11/25/1998 12:00:00 AM	3295259	&nbsp;	&nbsp;	0	
105	647	A	2	R	2	no	77	79	10	11.47	11.47	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298070	&nbsp;	ROCK MAG	0	
105	647	A	2	R	3	no	120	122	10	13.4	13.4	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298071	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	1	3	10	16.71	16.71	W	BD        	GCR	10300	A	----	11/25/1998 12:00:00 AM	3298080	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	5	7	10	16.75	16.75	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3298081	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	14	16	10	16.84	16.84	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3298082	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	24	26	5	16.94	16.94	W	JKL       	ECR	10550	A	----	11/25/1998 12:00:00 AM	3295260	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	28	32	10	16.98	16.98	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303500	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	33	39	25	17.03	17.03	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298083	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	49	51	10	17.19	17.19	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298084	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	55	56	10	17.25	17.25	W	DON       	SHI	MSP9999	A	PP        	8/24/2001 12:00:00 AM	3304930	&nbsp;	ADDED IN MIGRATION	0	
105	647	A	2	R	6	no	57	58	2	17.27	17.27	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3295451	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	58	60	10	17.28	17.28	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3298085	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	95	100	40	17.65	17.65	W	GAR       	ECR	16241	C	----	6/14/1999 12:00:00 AM	3304724	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	103	105	10	17.73	17.73	W	TLK       	ECR	10470	A	----	11/25/1998 12:00:00 AM	3292440	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	108	110	10	17.78	17.78	W	BD        	GCR	13816	A	----	11/25/1998 12:00:00 AM	3298086	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	111	113	10	17.81	17.81	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303501	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	115	117	10	17.85	17.85	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3304317	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	125	127	10	17.95	17.95	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298087	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	133	136	15	18.03	18.03	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3298088	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	139	141	10	18.09	18.09	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3298089	&nbsp;	&nbsp;	0	
105	647	A	2	R	6	no	144	149	20	18.14	18.14	W	BD        	GCR	10318	A	----	11/25/1998 12:00:00 AM	3298090	&nbsp;	&nbsp;	0	
105	647	A	2	R	7	no	1	3	10	18.21	18.21	W	NS        	ECR	15235	B	----	11/25/1998 12:00:00 AM	3289582	&nbsp;	no recovery on section 3	0	
105	647	A	2	R	7	no	10	12	10	18.3	18.3	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298091	&nbsp;	&nbsp;	0	
105	647	A	2	R	8	yes	3	8	20	18.35	18.35	W	IMG       	SHI	MSP9999	A	PAL       	7/2/2007 12:00:00 AM	3307162	&nbsp;	DATA MIGRATION	0	
105	647	A	4	R	1	no	50	52	10	29.1	29.1	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298101	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	84	87	15	29.44	29.44	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3298107	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	90	92	10	29.5	29.5	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303502	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	92	96	25	29.52	29.52	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298108	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	121	123	10	29.81	29.81	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298092	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	125	127	10	29.85	29.85	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298114	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	134	135	5	29.94	29.94	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292745	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	4	R	1	no	134	135	5	29.94	29.94	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3298098	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	138	140	10	29.98	29.98	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298118	&nbsp;	&nbsp;	0	
105	647	A	4	R	1	no	142	144	10	30.02	30.02	W	NS        	ECR	15235	B	----	11/25/1998 12:00:00 AM	3289583	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	1	3	10	30.11	30.11	W	BD        	GCR	10300	A	----	11/25/1998 12:00:00 AM	3298154	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	5	7	10	30.15	30.15	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3298155	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	12	14	10	30.22	30.22	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3298166	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	17	19	10	30.27	30.27	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3298156	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	50	52	10	30.6	30.6	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298102	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	61	63	10	30.71	30.71	W	BD        	GCR	10322	A	----	11/25/1998 12:00:00 AM	3298157	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	67	69	10	30.77	30.77	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303503	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	69	74	25	30.79	30.79	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298109	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	76	77	2	30.86	30.86	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3295452	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	79	81	10	30.89	30.89	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3298119	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	110	112	10	31.2	31.2	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298093	&nbsp;	ROCK MAG	0	
105	647	A	4	R	2	no	117	119	10	31.27	31.27	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303504	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	125	127	10	31.35	31.35	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3298115	&nbsp;	&nbsp;	0	
105	647	A	4	R	2	no	143	145	10	31.53	31.53	W	BD        	GCR	13816	A	----	11/25/1998 12:00:00 AM	3298158	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	36	41	25	31.96	31.96	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3298110	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	41	44	10	32.01	32.01	W	KB        	ECR	15935	A	----	11/25/1998 12:00:00 AM	3303505	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	46	48	10	32.06	32.06	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3298103	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	53	58	20	32.13	32.13	W	BD        	GCR	10318	A	----	11/25/1998 12:00:00 AM	3298159	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	61	63	10	32.21	32.21	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3298160	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	65	66	5	32.25	32.25	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292746	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	4	R	3	no	65	66	5	32.25	32.25	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3298099	&nbsp;	&nbsp;	0	
105	647	A	4	R	3	no	67	69	10	32.27	32.27	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3298094	&nbsp;	ROCK MAG	0	
105	647	A	4	R	3	no	72	76	15	32.32	32.32	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3298167	&nbsp;	&nbsp;	0	
